"Date","Price","Open","High","Low","Vol.","Change %"
"07/27/1998","4,473.04","4,484.22","4,486.39","4,415.08","61.71M","-0.49%"
"07/24/1998","4,495.10","4,484.76","4,524.68","4,446.84","58.09M","0.24%"
"07/23/1998","4,484.50","4,565.69","4,573.35","4,478.56","51.29M","-1.76%"
"07/22/1998","4,564.75","4,552.23","4,570.08","4,509.08","45.42M","0.26%"
"07/21/1998","4,552.74","4,602.41","4,606.36","4,551.28","34.68M","-1.09%"
"07/20/1998","4,602.69","4,678.88","4,681.06","4,591.71","41.61M","-1.54%"
"07/17/1998","4,674.53","4,656.42","4,688.40","4,639.79","44.75M","0.41%"
"07/16/1998","4,655.42","4,594.38","4,697.51","4,594.38","72.00M","1.34%"
"07/15/1998","4,593.78","4,670.14","4,679.17","4,588.53","52.60M","-1.54%"
"07/14/1998","4,665.79","4,630.79","4,727.90","4,630.79","61.23M","0.87%"
"07/13/1998","4,625.38","4,567.18","4,665.14","4,567.18","33.98M","1.28%"
"07/10/1998","4,566.88","4,532.44","4,609.57","4,517.56","37.94M","0.76%"
"07/09/1998","4,532.59","4,573.41","4,611.45","4,519.71","42.68M","-0.89%"
"07/08/1998","4,573.28","4,510.97","4,592.59","4,510.97","70.64M","1.39%"
"07/07/1998","4,510.61","4,405.36","4,530.07","4,402.73","54.97M","2.24%"
"07/06/1998","4,411.88","4,481.58","4,485.68","4,407.21","29.75M","-1.60%"
"07/03/1998","4,483.75","4,430.40","4,483.75","4,425.27","17.56M","1.17%"
"07/02/1998","4,431.80","4,421.73","4,442.29","4,394.62","47.23M","0.22%"
"07/01/1998","4,422.09","4,286.99","4,427.56","4,286.47","55.15M","3.26%"
"06/30/1998","4,282.62","4,185.78","4,286.90","4,185.78","58.07M","2.34%"
"06/29/1998","4,184.56","4,159.43","4,194.53","4,159.43","25.36M","0.64%"
"06/26/1998","4,157.81","4,233.37","4,233.37","4,117.56","49.15M","-1.80%"
"06/25/1998","4,233.92","4,380.34","4,387.92","4,215.59","46.07M","-3.30%"
"06/24/1998","4,378.26","4,387.17","4,403.17","4,356.90","38.21M","-0.22%"
"06/23/1998","4,387.86","4,323.14","4,391.48","4,323.14","59.13M","1.56%"
"06/22/1998","4,320.36","4,353.06","4,353.06","4,276.95","31.33M","-0.77%"
"06/19/1998","4,353.74","4,268.46","4,354.20","4,268.46","48.62M","1.99%"
"06/18/1998","4,268.73","4,341.30","4,342.87","4,257.33","39.98M","-1.66%"
"06/17/1998","4,340.98","4,126.07","4,345.48","4,126.07","72.67M","5.21%"
"06/16/1998","4,125.97","4,049.95","4,146.87","4,049.95","58.64M","1.90%"
"06/15/1998","4,048.99","4,186.25","4,186.25","4,046.59","46.91M","-3.95%"
"06/12/1998","4,215.68","4,289.48","4,289.48","4,097.17","73.61M","-1.72%"
"06/11/1998","4,289.31","4,396.59","4,396.59","4,283.94","51.62M","-2.44%"
"06/10/1998","4,396.80","4,559.30","4,559.30","4,384.11","47.26M","-3.57%"
"06/09/1998","4,559.45","4,597.82","4,597.82","4,544.67","32.23M","-0.84%"
"06/08/1998","4,598.09","4,602.08","4,609.98","4,562.36","16.09M","-0.07%"
"06/05/1998","4,601.26","4,591.84","4,669.22","4,590.61","50.04M","0.20%"
"06/04/1998","4,592.01","4,455.85","4,592.01","4,455.79","49.69M","3.07%"
"06/03/1998","4,455.24","4,480.19","4,509.21","4,454.04","33.59M","-0.55%"
"06/02/1998","4,480.01","4,414.29","4,488.34","4,414.29","48.50M","1.51%"
"06/01/1998","4,413.52","4,527.37","4,527.37","4,399.03","20.97M","-2.57%"
"05/29/1998","4,530.01","4,469.40","4,530.01","4,469.40","41.45M","1.38%"
"05/28/1998","4,468.22","4,486.70","4,548.74","4,453.63","62.84M","-0.27%"
"05/27/1998","4,480.36","4,453.58","4,492.14","4,326.56","64.57M","0.60%"
"05/26/1998","4,453.58","4,612.29","4,612.29","4,448.32","52.53M","-3.44%"
"05/25/1998","4,612.29","4,648.43","4,648.43","4,605.05","6.01M","-0.78%"
"05/22/1998","4,648.43","4,660.44","4,681.45","4,616.66","37.14M","-0.26%"
"05/21/1998","4,660.44","4,608.22","4,660.87","4,593.73","56.64M","1.15%"
"05/20/1998","4,607.34","4,626.88","4,650.81","4,542.59","72.60M","-0.37%"
"05/19/1998","4,624.45","4,646.23","4,680.20","4,601.98","52.39M","-0.47%"
"05/18/1998","4,646.51","4,786.18","4,786.59","4,609.56","54.15M","-2.92%"
"05/15/1998","4,786.18","4,739.18","4,802.55","4,731.52","42.40M","0.99%"
"05/14/1998","4,739.18","4,756.29","4,834.73","4,735.87","46.04M","-0.37%"
"05/13/1998","4,756.60","4,812.14","4,812.14","4,746.70","40.79M","-1.15%"
"05/12/1998","4,812.14","4,843.54","4,843.54","4,749.11","58.06M","-0.65%"
"05/11/1998","4,843.54","4,937.65","4,962.80","4,829.23","45.58M","-1.91%"
"05/08/1998","4,937.65","4,927.01","4,961.44","4,904.63","45.46M","0.22%"
"05/07/1998","4,927.01","4,927.93","4,935.73","4,881.03","50.52M","-0.02%"
"05/06/1998","4,927.93","5,041.15","5,041.66","4,906.06","58.62M","-2.25%"
"05/04/1998","5,041.38","5,098.53","5,103.53","5,030.26","38.92M","-1.12%"
"04/30/1998","5,098.53","5,028.65","5,099.63","5,028.65","84.37M","1.39%"
"04/29/1998","5,028.65","5,035.18","5,035.28","4,980.37","42.50M","-0.13%"
"04/28/1998","5,035.18","4,909.77","5,036.40","4,909.77","65.82M","2.55%"
"04/27/1998","4,909.77","5,086.23","5,086.23","4,893.80","47.07M","-3.47%"
"04/24/1998","5,086.23","5,151.55","5,155.93","5,066.57","40.05M","-1.27%"
"04/23/1998","5,151.55","5,164.97","5,204.64","5,144.72","77.30M","-0.25%"
"04/22/1998","5,164.70","5,185.52","5,196.61","5,155.00","53.29M","-0.40%"
"04/21/1998","5,185.52","5,166.37","5,238.80","5,166.10","90.27M","0.37%"
"04/20/1998","5,166.37","5,083.69","5,167.86","5,083.25","65.81M","1.63%"
"04/17/1998","5,083.69","5,001.55","5,083.69","4,995.32","64.47M","1.64%"
"04/16/1998","5,001.55","4,991.04","5,001.87","4,965.84","31.79M","0.21%"
"04/15/1998","4,991.04","4,961.26","4,992.43","4,948.50","40.06M","0.60%"
"04/14/1998","4,961.26","4,919.06","4,961.26","4,919.06","37.82M","0.86%"
"04/13/1998","4,919.06","4,925.21","4,952.25","4,898.90","31.74M","-0.04%"
"04/08/1998","4,921.15","4,866.70","4,921.15","4,861.80","54.08M","1.12%"
"04/07/1998","4,866.70","4,924.45","4,924.76","4,854.78","19.97M","-1.17%"
"04/06/1998","4,924.45","4,927.91","4,953.61","4,915.23","34.18M","-0.07%"
"04/03/1998","4,927.91","4,984.13","4,990.42","4,907.74","37.11M","-1.13%"
"04/02/1998","4,984.13","4,999.11","5,001.26","4,979.69","31.76M","-0.30%"
"04/01/1998","4,999.11","5,016.22","5,016.29","4,978.05","33.08M","-0.34%"
"03/31/1998","5,016.22","5,038.46","5,065.45","4,985.35","56.76M","-0.44%"
"03/30/1998","5,038.46","5,043.09","5,043.09","5,007.06","28.33M","-0.09%"
"03/27/1998","5,043.09","4,986.23","5,051.93","4,986.23","66.10M","1.14%"
"03/26/1998","4,986.23","4,997.14","4,997.14","4,965.02","61.90M","-0.22%"
"03/25/1998","4,997.14","5,004.65","5,058.53","4,962.18","97.52M","-0.15%"
"03/24/1998","5,004.65","5,041.41","5,118.89","5,004.04","112.66M","-0.74%"
"03/23/1998","5,042.08","4,917.48","5,052.15","4,917.48","56.53M","2.54%"
"03/20/1998","4,917.06","4,852.33","4,925.86","4,852.33","52.84M","1.33%"
"03/19/1998","4,852.33","4,844.41","4,883.42","4,844.41","51.95M","0.16%"
"03/18/1998","4,844.41","4,784.29","4,854.77","4,774.90","53.34M","1.26%"
"03/17/1998","4,784.29","4,725.20","4,785.42","4,690.37","56.04M","1.28%"
"03/16/1998","4,723.84","4,785.41","4,794.12","4,721.91","30.55M","-1.29%"
"03/13/1998","4,785.41","4,758.37","4,822.23","4,758.37","78.76M","0.57%"
"03/12/1998","4,758.37","4,742.18","4,763.21","4,711.71","49.50M","0.34%"
"03/11/1998","4,742.34","4,710.34","4,816.83","4,666.53","72.09M","0.68%"
"03/10/1998","4,710.34","4,812.40","4,818.48","4,699.47","39.39M","-2.12%"
"03/09/1998","4,812.24","4,855.75","4,855.75","4,795.63","47.23M","-0.90%"
"03/06/1998","4,855.75","4,756.84","4,855.75","4,756.84","59.50M","2.08%"
"03/05/1998","4,757.00","4,804.01","4,804.01","4,746.12","37.93M","-0.98%"
"03/04/1998","4,804.13","4,841.26","4,843.58","4,775.97","33.38M","-0.77%"
"03/03/1998","4,841.26","4,850.74","4,882.13","4,830.78","47.90M","-0.20%"
"03/02/1998","4,850.74","4,784.45","4,857.53","4,784.45","55.35M","1.39%"
"02/27/1998","4,784.45","4,775.01","4,799.71","4,751.78","48.02M","0.20%"
"02/26/1998","4,775.01","4,740.22","4,805.96","4,740.22","66.01M","0.73%"
"02/25/1998","4,740.22","4,601.61","4,741.90","4,601.61","91.37M","3.07%"
"02/24/1998","4,598.98","4,561.01","4,623.06","4,535.45","41.81M","0.83%"
"02/23/1998","4,561.01","4,597.71","4,609.22","4,558.26","23.45M","-0.80%"
"02/20/1998","4,597.71","4,606.56","4,619.65","4,567.90","35.96M","-0.19%"
"02/19/1998","4,606.56","4,548.93","4,642.58","4,537.03","55.87M","1.24%"
"02/18/1998","4,550.24","4,513.89","4,550.24","4,447.61","50.26M","0.81%"
"02/17/1998","4,513.89","4,594.13","4,617.51","4,489.52","54.39M","-1.74%"
"02/16/1998","4,593.96","4,611.69","4,611.94","4,576.38","11.55M","-0.47%"
"02/13/1998","4,615.80","4,682.60","4,682.60","4,606.38","38.16M","-1.43%"
"02/12/1998","4,682.60","4,728.80","4,728.80","4,650.40","37.12M","-0.99%"
"02/11/1998","4,729.25","4,721.97","4,736.32","4,689.30","53.06M","0.15%"
"02/10/1998","4,721.97","4,697.53","4,727.54","4,687.05","56.95M","0.52%"
"02/09/1998","4,697.53","4,751.53","4,756.03","4,689.41","42.09M","-1.14%"
"02/06/1998","4,751.53","4,787.35","4,830.29","4,750.31","53.78M","-0.75%"
"02/04/1998","4,787.35","4,765.44","4,825.89","4,724.66","77.34M","0.46%"
"02/03/1998","4,765.44","4,673.09","4,765.44","4,658.47","80.98M","1.98%"
"02/02/1998","4,673.09","4,569.36","4,673.09","4,569.36","69.57M","2.27%"
"01/30/1998","4,569.36","4,481.50","4,577.13","4,472.34","58.90M","2.05%"
"01/29/1998","4,477.60","4,545.79","4,546.06","4,466.83","34.90M","-1.51%"
"01/28/1998","4,546.33","4,584.71","4,632.20","4,525.31","41.30M","-0.81%"
"01/27/1998","4,583.49","4,526.56","4,594.20","4,514.84","44.64M","1.26%"
"01/26/1998","4,526.56","4,542.87","4,549.26","4,509.08","25.70M","-0.36%"
"01/23/1998","4,542.87","4,549.92","4,571.51","4,482.29","49.25M","-0.15%"
"01/22/1998","4,549.92","4,608.67","4,608.67","4,516.41","47.42M","-1.47%"
"01/21/1998","4,617.73","4,691.74","4,691.74","4,584.17","53.00M","-1.58%"
"01/20/1998","4,691.74","4,773.44","4,773.44","4,680.22","42.78M","-1.71%"
"01/19/1998","4,773.44","4,676.68","4,776.85","4,676.68","25.54M","2.19%"
"01/16/1998","4,671.24","4,591.34","4,676.49","4,591.34","58.27M","1.79%"
"01/15/1998","4,589.06","4,650.14","4,650.14","4,520.29","46.22M","-1.31%"
"01/14/1998","4,650.14","4,673.55","4,716.48","4,607.14","72.82M","-0.50%"
"01/13/1998","4,673.55","4,687.49","4,753.24","4,658.39","72.50M","-0.28%"
"01/12/1998","4,686.89","4,547.74","4,687.40","4,461.88","71.92M","3.06%"
"01/09/1998","4,547.74","4,837.12","4,837.12","4,530.76","71.44M","-5.98%"
"01/08/1998","4,837.18","4,936.41","4,936.41","4,825.51","45.07M","-2.14%"
"01/07/1998","4,942.91","5,033.40","5,033.40","4,874.70","52.78M","-1.80%"
"01/06/1998","5,033.40","5,199.63","5,199.63","5,024.55","35.40M","-3.20%"
"01/05/1998","5,199.63","5,204.00","5,220.69","5,152.34","37.23M","-0.08%"
"01/02/1998","5,204.00","5,229.35","5,229.35","5,179.71","15.61M","-0.48%"
"12/31/1997","5,229.35","5,206.44","5,229.35","5,193.62","17.98M","0.44%"
"12/30/1997","5,206.44","5,122.24","5,207.49","5,122.24","44.15M","1.68%"
"12/29/1997","5,120.61","5,034.01","5,122.60","5,034.01","39.38M","1.72%"
"12/26/1997","5,034.01","4,952.89","5,035.08","4,945.04","10.76M","1.64%"
"12/24/1997","4,952.89","4,925.89","4,953.15","4,901.41","38.75M","0.55%"
"12/23/1997","4,925.89","4,931.57","4,935.38","4,891.43","42.10M","-0.12%"
"12/22/1997","4,931.57","4,946.53","4,953.19","4,903.90","25.42M","-0.30%"
"12/19/1997","4,946.53","5,040.91","5,040.91","4,862.02","72.60M","-1.87%"
"12/18/1997","5,040.91","5,111.67","5,119.04","5,028.53","47.94M","-1.39%"
"12/17/1997","5,112.04","5,087.31","5,132.98","5,066.46","73.16M","0.49%"
"12/16/1997","5,087.31","5,009.00","5,102.38","5,003.95","83.16M","1.58%"
"12/15/1997","5,008.14","4,952.54","5,009.11","4,915.03","53.05M","1.11%"
"12/11/1997","4,953.04","5,045.43","5,045.43","4,889.81","103.95M","-1.83%"
"12/10/1997","5,045.43","5,111.87","5,111.87","5,015.39","56.67M","-1.30%"
"12/09/1997","5,111.87","5,110.81","5,112.82","5,073.03","46.06M","0.03%"
"12/08/1997","5,110.38","5,110.16","5,122.39","5,105.34","34.52M","0.00%"
"12/05/1997","5,110.16","5,130.59","5,131.40","5,064.09","46.68M","-0.41%"
"12/04/1997","5,131.14","5,128.34","5,185.36","5,105.54","73.03M","0.06%"
"12/03/1997","5,127.91","5,126.67","5,140.33","5,088.27","52.87M","0.02%"
"12/02/1997","5,126.67","5,118.16","5,136.78","5,082.13","62.88M","0.17%"
"12/01/1997","5,118.16","4,974.57","5,120.89","4,972.46","73.62M","2.89%"
"11/28/1997","4,974.57","4,957.08","4,974.57","4,924.90","28.52M","0.35%"
"11/27/1997","4,957.08","4,897.04","4,957.36","4,897.04","24.04M","1.23%"
"11/26/1997","4,897.04","4,787.07","4,897.76","4,786.07","69.64M","2.30%"
"11/25/1997","4,787.07","4,720.92","4,792.39","4,702.00","41.83M","1.40%"
"11/24/1997","4,720.92","4,829.20","4,829.20","4,689.50","37.35M","-2.30%"
"11/21/1997","4,832.22","4,679.15","4,863.61","4,679.15","72.39M","3.27%"
"11/19/1997","4,679.15","4,594.88","4,680.63","4,583.83","35.90M","1.81%"
"11/18/1997","4,595.85","4,588.11","4,609.14","4,524.08","43.28M","0.17%"
"11/17/1997","4,588.11","4,532.67","4,642.82","4,532.67","40.38M","1.22%"
"11/14/1997","4,532.67","4,449.64","4,535.24","4,431.31","53.41M","1.89%"
"11/13/1997","4,448.78","4,334.79","4,448.78","4,234.42","85.58M","2.63%"
"11/12/1997","4,334.79","4,527.13","4,527.13","4,306.23","84.32M","-4.25%"
"11/11/1997","4,527.13","4,544.39","4,564.83","4,501.35","46.72M","-0.40%"
"11/10/1997","4,545.52","4,664.49","4,693.64","4,514.47","54.33M","-2.55%"
"11/07/1997","4,664.49","4,780.21","4,780.21","4,569.39","61.32M","-2.42%"
"11/06/1997","4,780.21","4,823.68","4,823.68","4,756.40","37.16M","-0.90%"
"11/05/1997","4,823.68","4,853.53","4,868.41","4,804.34","61.01M","-0.62%"
"11/04/1997","4,853.53","4,846.78","4,855.39","4,784.11","50.84M","0.08%"
"11/03/1997","4,849.68","4,649.27","4,858.94","4,649.27","60.54M","4.34%"
"10/31/1997","4,647.84","4,631.78","4,708.59","4,523.03","68.65M","0.40%"
"10/30/1997","4,629.50","4,794.95","4,794.95","4,514.04","88.87M","-3.45%"
"10/29/1997","4,794.95","4,762.33","4,907.70","4,691.33","140.89M","0.68%"
"10/28/1997","4,762.33","4,263.89","4,762.70","3,858.13","166.91M","11.69%"
"10/27/1997","4,263.89","4,920.06","4,920.06","4,254.60","176.34M","-13.34%"
"10/24/1997","4,920.06","5,058.73","5,144.11","4,854.16","122.13M","-2.74%"
"10/23/1997","5,058.73","5,299.19","5,299.19","4,984.81","117.62M","-4.54%"
"10/22/1997","5,299.19","5,369.48","5,375.99","5,285.45","47.25M","-1.31%"
"10/21/1997","5,369.48","5,312.57","5,370.31","5,312.57","40.21M","1.07%"
"10/20/1997","5,312.57","5,275.59","5,312.57","5,260.30","33.55M","0.70%"
"10/17/1997","5,275.59","5,341.76","5,341.76","5,220.26","63.63M","-1.24%"
"10/16/1997","5,341.76","5,345.18","5,396.06","5,341.76","74.71M","-0.06%"
"10/15/1997","5,345.18","5,323.98","5,366.62","5,296.39","60.92M","0.40%"
"10/14/1997","5,323.98","5,252.10","5,324.55","5,251.93","50.69M","1.37%"
"10/13/1997","5,252.10","5,267.27","5,269.29","5,240.50","22.59M","-0.29%"
"10/10/1997","5,267.27","5,255.37","5,267.84","5,219.01","41.71M","0.19%"
"10/09/1997","5,257.28","5,300.82","5,300.82","5,220.58","61.53M","-0.82%"
"10/08/1997","5,300.82","5,361.23","5,374.29","5,261.27","58.13M","-1.12%"
"10/07/1997","5,360.67","5,314.83","5,366.99","5,278.58","54.57M","0.84%"
"10/06/1997","5,315.96","5,314.18","5,353.15","5,301.07","34.00M","0.03%"
"10/03/1997","5,314.18","5,325.53","5,394.58","5,285.80","72.96M","-0.21%"
"10/02/1997","5,325.53","5,355.26","5,363.52","5,315.42","43.45M","-0.54%"
"10/01/1997","5,354.40","5,320.59","5,371.20","5,320.48","60.63M","0.62%"
"09/30/1997","5,321.50","5,269.40","5,324.11","5,258.73","53.41M","0.98%"
"09/29/1997","5,269.68","5,249.95","5,273.35","5,238.81","35.98M","0.38%"
"09/26/1997","5,249.95","5,228.73","5,283.97","5,228.73","65.76M","0.41%"
"09/25/1997","5,228.73","5,210.62","5,242.10","5,173.38","58.88M","0.35%"
"09/24/1997","5,210.62","5,258.52","5,295.49","5,210.27","61.37M","-0.91%"
"09/23/1997","5,258.52","5,279.47","5,329.89","5,244.13","93.88M","-0.38%"
"09/22/1997","5,278.73","5,118.13","5,278.73","5,117.00","73.03M","3.14%"
