"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2017","50,137.00","50,063.83","50,228.13","49,920.21","160.20M","-0.06%"
"09/27/2017","50,169.13","50,336.32","50,549.79","49,778.80","173.00M","-0.38%"
"09/26/2017","50,359.47","50,462.58","50,472.38","50,261.27","160.19M","-0.02%"
"09/25/2017","50,368.17","50,302.13","50,436.07","50,161.29","124.01M","0.11%"
"09/22/2017","50,313.51","50,487.93","50,541.50","50,282.19","96.39M","-0.46%"
"09/21/2017","50,545.75","50,385.34","50,636.33","50,156.76","138.99M","0.36%"
"09/20/2017","50,363.95","50,312.79","50,430.38","50,173.52","120.25M","0.20%"
"09/19/2017","50,265.46","50,327.32","50,364.83","50,117.71","103.03M","0.01%"
"09/18/2017","50,258.42","49,953.14","50,326.56","49,953.14","148.53M","0.67%"
"09/15/2017","49,921.84","50,058.62","50,134.44","49,779.09","514.88M","-0.37%"
"09/14/2017","50,107.86","50,094.90","50,225.12","50,017.37","155.30M","-0.11%"
"09/13/2017","50,164.88","50,519.93","50,542.45","50,121.64","200.87M","-0.63%"
"09/12/2017","50,480.96","50,385.80","50,699.50","50,385.50","144.87M","0.24%"
"09/11/2017","50,359.32","50,135.92","50,443.47","50,133.54","131.79M","0.55%"
"09/08/2017","50,083.80","50,192.73","50,308.54","49,865.79","137.99M","-0.33%"
"09/07/2017","50,249.12","50,533.54","50,700.97","50,094.95","153.70M","-0.53%"
"09/06/2017","50,515.60","50,341.86","50,664.66","50,232.91","182.52M","0.43%"
"09/05/2017","50,301.39","50,947.67","50,969.74","50,257.74","153.96M","-1.03%"
"09/04/2017","50,825.77","51,015.91","51,041.89","50,771.58","16.59M","-0.50%"
"09/01/2017","51,080.85","51,271.32","51,370.82","51,001.30","121.79M","-0.25%"
"08/31/2017","51,210.48","51,155.59","51,232.49","51,034.27","230.99M","0.03%"
"08/30/2017","51,193.52","51,312.90","51,350.08","51,003.93","205.90M","-0.23%"
"08/29/2017","51,313.66","51,200.62","51,345.90","51,054.57","145.43M","0.09%"
"08/28/2017","51,266.72","51,429.62","51,588.72","51,025.20","126.45M","-0.21%"
"08/25/2017","51,373.23","51,521.18","51,620.84","51,331.44","132.05M","-0.19%"
"08/24/2017","51,470.06","51,205.24","51,558.56","51,205.24","185.90M","0.37%"
"08/23/2017","51,280.17","51,276.14","51,332.44","51,160.92","142.81M","-0.10%"
"08/22/2017","51,332.98","51,194.24","51,448.64","51,194.24","157.04M","0.18%"
"08/21/2017","51,241.11","51,131.55","51,277.68","50,985.51","112.92M","0.32%"
"08/18/2017","51,075.46","50,930.50","51,254.29","50,836.42","140.02M","0.16%"
"08/17/2017","50,994.18","51,176.66","51,203.36","50,889.50","140.38M","-0.32%"
"08/16/2017","51,156.67","51,331.90","51,431.91","50,983.44","204.80M","-0.36%"
"08/15/2017","51,339.29","51,225.54","51,362.08","51,151.87","138.30M","0.34%"
"08/14/2017","51,167.47","50,680.43","51,231.33","50,680.43","144.31M","1.03%"
"08/11/2017","50,645.10","50,895.92","50,912.76","50,605.88","205.26M","-0.51%"
"08/10/2017","50,906.84","51,235.27","51,248.01","50,618.23","184.94M","-0.65%"
"08/09/2017","51,237.50","51,263.01","51,395.04","51,081.06","128.89M","-0.18%"
"08/08/2017","51,328.76","51,331.79","51,722.06","51,305.77","151.54M","-0.12%"
"08/07/2017","51,389.27","51,300.22","51,572.55","51,300.22","137.27M","0.12%"
"08/04/2017","51,328.29","51,240.67","51,415.61","51,181.71","160.13M","0.07%"
"08/03/2017","51,293.07","51,198.14","51,343.28","51,088.97","180.71M","0.18%"
"08/02/2017","51,200.13","51,153.86","51,484.77","51,105.47","185.31M","0.01%"
"08/01/2017","51,195.01","51,282.19","51,432.77","51,141.27","649.07M","0.36%"
"07/31/2017","51,011.87","51,219.58","51,335.99","50,926.13","220.35M","-0.39%"
"07/28/2017","51,213.60","51,228.42","51,320.51","50,895.54","171.08M","-0.09%"
"07/27/2017","51,257.36","51,545.92","51,660.78","51,172.84","158.69M","-0.66%"
"07/26/2017","51,600.26","51,537.30","51,765.94","51,476.45","198.20M","-0.22%"
"07/25/2017","51,713.38","51,590.48","51,772.37","51,524.23","148.40M","0.09%"
"07/24/2017","51,665.65","51,526.39","51,743.62","51,205.54","128.87M","0.20%"
"07/21/2017","51,564.62","51,180.04","51,641.38","51,165.61","153.69M","0.82%"
"07/20/2017","51,144.14","51,163.21","51,264.51","51,082.68","103.58M","0.11%"
"07/19/2017","51,086.93","51,172.91","51,363.99","50,890.25","173.05M","-0.03%"
"07/18/2017","51,099.71","51,228.36","51,230.70","50,990.67","156.04M","-0.45%"
"07/17/2017","51,332.29","51,141.63","51,364.19","50,950.62","137.17M","0.33%"
"07/14/2017","51,162.23","50,966.87","51,298.10","50,824.13","156.84M","0.38%"
"07/13/2017","50,968.76","50,820.85","51,014.14","50,704.20","258.96M","0.31%"
"07/12/2017","50,809.77","50,847.95","51,103.85","50,440.70","314.86M","0.59%"
"07/11/2017","50,510.23","50,545.51","50,869.10","50,344.78","242.79M","-0.21%"
"07/10/2017","50,616.81","50,058.70","50,661.75","49,975.73","247.90M","1.11%"
"07/07/2017","50,059.02","50,042.53","50,141.18","49,696.97","151.50M","0.09%"
"07/06/2017","50,015.67","50,268.95","50,274.91","49,884.18","178.01M","-0.57%"
"07/05/2017","50,300.81","50,065.52","50,339.63","50,022.15","149.65M","0.52%"
"07/04/2017","50,041.58","49,999.07","50,236.44","49,925.31","36.06M","-0.13%"
"07/03/2017","50,109.16","49,831.53","50,312.02","49,790.53","79.97M","0.50%"
"06/30/2017","49,857.49","49,255.08","49,901.51","49,204.76","160.43M","1.34%"
"06/29/2017","49,198.12","49,380.50","49,428.55","49,001.78","124.12M","-0.29%"
"06/28/2017","49,340.11","49,129.56","49,391.38","49,067.78","141.96M","0.51%"
"06/27/2017","49,087.74","49,179.01","49,207.87","48,944.09","149.86M","-0.16%"
"06/26/2017","49,165.67","48,806.04","49,267.68","48,770.98","135.73M","0.38%"
"06/23/2017","48,980.78","48,938.38","49,139.06","48,873.85","148.04M","-0.07%"
"06/22/2017","49,017.43","48,933.08","49,053.00","48,827.56","106.90M","0.07%"
"06/21/2017","48,983.45","48,958.71","49,203.64","48,895.36","171.78M","-0.10%"
"06/20/2017","49,033.05","49,209.62","49,226.76","48,937.66","147.57M","-0.28%"
"06/19/2017","49,169.57","49,231.61","49,473.67","48,935.15","197.81M","-0.10%"
"06/16/2017","49,221.03","49,134.10","49,348.77","48,870.10","612.36M","0.17%"
"06/15/2017","49,139.70","49,233.21","49,233.85","48,861.25","137.20M","-0.31%"
"06/14/2017","49,291.03","49,121.20","49,378.69","49,022.54","169.95M","0.54%"
"06/13/2017","49,026.83","49,183.47","49,203.36","48,978.17","135.84M","-0.21%"
"06/12/2017","49,128.76","49,073.66","49,241.30","48,952.75","137.32M","0.10%"
"06/09/2017","49,081.73","49,046.86","49,277.32","48,993.26","156.51M","-0.01%"
"06/08/2017","49,087.46","49,302.66","49,327.41","49,018.96","148.78M","-0.38%"
"06/07/2017","49,274.97","49,194.22","49,352.78","49,030.24","169.61M","0.11%"
"06/06/2017","49,218.62","49,566.33","49,566.33","49,177.54","140.94M","-0.75%"
"06/05/2017","49,592.49","49,244.27","49,627.76","49,120.67","131.65M","0.56%"
"06/02/2017","49,317.38","49,100.82","49,323.72","48,979.59","128.67M","0.44%"
"06/01/2017","49,101.64","48,795.89","49,224.46","48,774.91","158.60M","0.64%"
"05/31/2017","48,788.44","49,275.63","49,423.41","48,749.96","336.95M","-0.99%"
"05/30/2017","49,277.95","49,452.20","49,634.11","49,089.09","103.29M","-0.35%"
"05/29/2017","49,450.48","49,676.03","49,701.28","49,332.55","30.74M","-0.45%"
"05/26/2017","49,674.92","49,411.73","49,741.81","49,195.27","140.81M","0.53%"
"05/25/2017","49,410.92","49,502.26","49,696.99","49,319.91","136.32M","-0.17%"
"05/24/2017","49,494.40","49,045.14","49,581.99","49,045.14","158.36M","0.92%"
"05/23/2017","49,042.52","48,945.98","49,119.90","48,771.77","146.38M","0.20%"
"05/22/2017","48,943.46","49,056.73","49,415.89","48,793.24","165.74M","-0.25%"
"05/19/2017","49,067.47","48,322.24","49,172.65","48,274.62","207.22M","1.54%"
"05/18/2017","48,322.24","48,759.26","48,759.26","48,146.00","188.15M","-0.87%"
"05/17/2017","48,747.95","49,457.90","49,460.97","48,731.54","217.47M","-1.44%"
"05/16/2017","49,459.62","49,680.10","49,817.31","49,404.63","231.52M","-0.44%"
"05/15/2017","49,678.96","49,433.95","49,733.50","49,338.73","166.44M","0.51%"
"05/12/2017","49,426.08","49,531.87","49,566.95","49,228.54","161.49M","-0.21%"
"05/11/2017","49,530.53","49,930.73","49,937.07","49,458.06","189.15M","-0.80%"
"05/10/2017","49,930.54","49,941.49","50,154.33","49,850.10","183.32M","-0.02%"
"05/09/2017","49,939.47","49,503.04","50,026.56","49,503.04","169.03M","0.88%"
"05/08/2017","49,505.86","49,491.42","49,582.49","49,346.09","112.00M","0.04%"
"05/05/2017","49,485.67","48,994.68","49,485.74","48,963.88","154.78M","1.00%"
"05/04/2017","48,998.11","49,098.06","49,312.07","48,867.37","162.57M","-0.21%"
"05/03/2017","49,099.98","49,540.30","49,757.96","49,070.31","150.61M","-0.99%"
"05/02/2017","49,588.84","49,260.12","49,646.61","49,220.77","188.06M","0.66%"
"04/28/2017","49,261.33","49,444.98","49,478.26","49,151.90","140.42M","-0.36%"
"04/27/2017","49,440.96","49,552.32","49,649.47","49,184.12","242.50M","-0.25%"
"04/26/2017","49,565.16","49,807.85","50,147.04","49,130.50","254.57M","-0.49%"
"04/25/2017","49,808.05","49,411.34","49,821.47","49,411.34","232.99M","0.80%"
"04/24/2017","49,413.26","48,969.69","49,504.59","48,969.69","127.09M","0.91%"
"04/21/2017","48,967.83","49,131.74","49,131.74","48,727.74","110.08M","-0.36%"
"04/20/2017","49,144.96","48,882.27","49,145.91","48,741.05","171.83M","0.55%"
"04/19/2017","48,873.84","48,765.55","48,975.44","48,727.68","168.76M","0.23%"
"04/18/2017","48,762.53","49,010.22","49,012.59","48,335.98","124.84M","-0.51%"
"04/17/2017","49,011.56","48,969.04","49,222.96","48,844.01","115.73M","0.11%"
"04/12/2017","48,955.82","49,607.29","49,661.08","48,871.89","129.96M","-1.37%"
"04/11/2017","49,637.93","49,540.76","49,753.57","49,102.80","115.48M","0.20%"
"04/10/2017","49,540.26","49,339.65","49,590.85","49,163.31","84.46M","0.40%"
"04/07/2017","49,343.64","49,012.22","49,393.25","48,887.08","120.46M","0.68%"
"04/06/2017","49,012.42","49,207.77","49,313.73","48,838.85","136.58M","-0.40%"
"04/05/2017","49,207.61","49,339.24","49,560.90","49,118.21","221.54M","-0.27%"
"04/04/2017","49,342.77","48,799.09","49,342.80","48,791.43","194.46M","1.07%"
"04/03/2017","48,819.07","48,549.23","49,008.81","48,461.27","112.93M","0.57%"
"03/31/2017","48,541.56","48,863.13","48,925.44","48,541.56","250.13M","-0.66%"
"03/30/2017","48,863.30","49,032.09","49,068.48","48,719.63","146.15M","-0.35%"
"03/29/2017","49,036.52","49,335.81","49,335.81","48,941.48","189.36M","-0.61%"
"03/28/2017","49,339.24","49,310.77","49,523.94","49,194.72","167.51M","0.05%"
"03/27/2017","49,312.99","49,082.89","49,312.99","48,743.81","181.24M","0.47%"
"03/24/2017","49,083.85","48,675.19","49,105.31","48,595.08","185.41M","0.84%"
"03/23/2017","48,676.91","48,481.15","48,898.32","48,437.00","179.10M","0.39%"
"03/22/2017","48,487.30","48,592.26","48,612.61","48,201.81","191.06M","-0.21%"
"03/21/2017","48,589.05","48,593.64","49,240.09","48,422.84","257.46M","-0.01%"
"03/17/2017","48,593.44","48,066.82","48,626.12","47,924.89","476.57M","1.12%"
"03/16/2017","48,056.56","47,496.00","48,333.61","47,333.79","241.30M","1.23%"
"03/15/2017","47,470.31","47,087.77","47,583.60","46,905.53","183.17M","0.81%"
"03/14/2017","47,087.97","47,095.78","47,181.23","46,597.58","203.72M","-0.03%"
"03/13/2017","47,101.14","47,093.31","47,288.75","46,965.88","135.74M","0.00%"
"03/10/2017","47,102.31","47,262.91","47,481.69","47,026.37","139.49M","-0.34%"
"03/09/2017","47,263.92","47,538.82","47,563.37","47,072.57","163.12M","-0.58%"
"03/08/2017","47,539.22","47,410.19","47,688.77","47,298.72","136.13M","0.25%"
"03/07/2017","47,419.16","47,883.99","47,886.24","47,406.29","175.52M","-0.97%"
"03/06/2017","47,883.59","47,407.29","47,891.33","46,995.61","148.82M","0.99%"
"03/03/2017","47,414.57","47,292.30","47,574.47","47,001.99","121.34M","0.27%"
"03/02/2017","47,288.66","47,458.69","47,513.90","46,960.25","184.59M","-0.35%"
"03/01/2017","47,454.15","46,853.67","47,564.35","46,853.67","180.69M","1.27%"
"02/28/2017","46,856.79","47,352.45","47,378.09","46,692.47","260.12M","-1.04%"
"02/27/2017","47,349.20","47,040.95","47,464.25","46,859.57","186.76M","0.64%"
"02/24/2017","47,047.67","47,215.56","47,215.56","46,587.93","188.68M","-0.34%"
"02/23/2017","47,206.36","47,197.19","47,482.61","46,842.46","238.22M","0.02%"
"02/22/2017","47,195.68","47,614.69","47,654.64","47,194.58","176.39M","-0.88%"
"02/21/2017","47,614.99","47,089.12","47,638.52","47,089.12","214.10M","1.13%"
"02/20/2017","47,083.81","47,159.16","47,612.29","47,046.40","33.29M","-0.17%"
"02/17/2017","47,164.71","47,303.05","47,386.17","47,005.42","138.80M","-0.27%"
"02/16/2017","47,293.85","47,165.68","47,444.27","47,121.18","187.27M","0.28%"
"02/15/2017","47,161.74","47,392.44","47,467.14","47,059.68","197.14M","-0.48%"
"02/14/2017","47,391.24","47,650.24","47,687.13","47,279.43","181.71M","-0.57%"
"02/13/2017","47,661.69","47,798.38","47,904.73","47,391.48","179.42M","-0.28%"
"02/10/2017","47,797.04","47,222.94","48,115.98","47,123.03","190.94M","1.20%"
"02/09/2017","47,232.17","46,907.01","47,461.60","46,850.09","227.89M","0.66%"
"02/08/2017","46,921.71","46,767.22","46,985.23","46,639.21","216.44M","0.41%"
"02/07/2017","46,728.95","47,228.04","47,258.29","46,614.38","310.76M","-1.05%"
"02/03/2017","47,225.10","47,097.51","47,228.65","46,801.77","256.74M","0.28%"
"02/02/2017","47,095.07","47,019.85","47,111.78","46,909.31","212.00M","0.18%"
"02/01/2017","47,009.51","47,001.97","47,225.23","46,780.03","176.07M","0.02%"
"01/31/2017","47,001.06","47,131.23","47,243.07","46,928.48","221.91M","-0.19%"
"01/30/2017","47,091.82","47,611.44","47,611.44","46,761.50","162.26M","-0.69%"
"01/27/2017","47,421.12","47,632.58","47,695.48","47,192.03","148.80M","-0.40%"
"01/26/2017","47,611.44","48,280.47","48,284.31","47,372.48","194.37M","-1.38%"
"01/25/2017","48,275.83","48,152.63","48,632.51","47,870.87","223.35M","0.26%"
"01/24/2017","48,149.61","47,121.18","48,220.04","47,118.15","322.21M","2.19%"
"01/23/2017","47,116.24","46,325.07","47,141.00","46,170.87","157.62M","1.69%"
"01/20/2017","46,331.60","46,262.54","46,396.22","46,021.58","189.35M","0.14%"
"01/19/2017","46,265.26","46,360.83","46,423.59","46,059.31","161.85M","-0.21%"
"01/18/2017","46,360.63","46,006.60","46,390.22","46,006.60","232.69M","0.78%"
"01/17/2017","46,002.56","45,721.00","46,159.01","45,720.67","239.61M","0.57%"
"01/16/2017","45,740.38","46,184.13","46,229.63","45,714.59","32.01M","-0.96%"
"01/13/2017","46,182.43","46,070.69","46,438.80","46,039.78","197.63M","0.26%"
"01/12/2017","46,060.98","45,935.55","46,265.15","45,805.50","174.52M","0.28%"
"01/11/2017","45,933.65","45,886.18","46,085.78","45,550.10","177.04M","0.10%"
"01/10/2017","45,886.27","45,585.49","45,924.51","45,531.04","221.18M","0.73%"
"01/09/2017","45,553.51","46,072.38","46,153.03","45,314.58","171.81M","-1.12%"
"01/06/2017","46,071.57","46,721.70","46,731.90","46,027.10","207.60M","-1.39%"
"01/05/2017","46,719.99","46,586.03","46,767.37","46,285.88","244.63M","0.28%"
"01/04/2017","46,587.74","46,123.36","46,587.74","46,068.83","222.05M","1.01%"
"01/03/2017","46,123.36","45,698.93","46,444.72","45,690.46","170.04M","0.94%"
"01/02/2017","45,695.10","45,642.80","45,792.46","45,593.26","6.98M","0.11%"
"12/30/2016","45,642.90","45,910.44","45,986.29","45,374.41","83.79M","-0.58%"
"12/29/2016","45,909.31","45,564.52","46,025.65","45,549.39","97.96M","0.76%"
"12/28/2016","45,563.18","45,301.20","45,619.84","45,257.72","88.42M","0.58%"
"12/27/2016","45,299.67","44,989.58","45,329.26","44,938.74","91.02M","0.69%"
"12/26/2016","44,989.58","45,219.35","45,219.35","44,862.45","11.35M","-0.41%"
"12/23/2016","45,173.54","45,016.65","45,263.23","44,922.28","63.95M","0.37%"
"12/22/2016","45,008.08","44,982.43","45,041.42","44,568.27","134.59M","0.06%"
"12/21/2016","44,983.03","44,936.79","45,110.81","44,817.30","143.21M","0.12%"
"12/20/2016","44,930.27","44,894.69","45,266.42","44,761.97","200.34M","0.08%"
"12/19/2016","44,895.29","45,121.19","45,265.78","44,875.68","138.72M","-0.50%"
"12/16/2016","45,121.39","45,871.77","45,937.11","45,099.73","389.44M","-1.64%"
"12/15/2016","45,871.96","46,220.24","46,235.18","45,863.97","207.01M","-0.75%"
"12/14/2016","46,220.54","46,870.64","46,901.53","45,962.66","254.59M","-1.39%"
"12/13/2016","46,870.24","46,916.19","47,241.13","46,370.03","264.70M","-0.09%"
"12/09/2016","46,913.47","46,359.12","46,955.51","46,166.79","249.51M","1.19%"
"12/08/2016","46,360.23","45,611.05","46,365.67","45,532.41","226.09M","1.65%"
"12/07/2016","45,609.90","45,116.35","45,644.43","45,111.86","216.73M","1.12%"
"12/06/2016","45,103.22","44,938.10","45,153.06","44,850.87","261.27M","0.37%"
"12/05/2016","44,937.30","44,782.57","45,085.28","44,753.60","252.83M","0.86%"
"12/02/2016","44,555.26","44,885.75","45,018.28","44,471.84","215.08M","-0.73%"
"12/01/2016","44,884.86","45,314.04","45,567.44","44,865.98","245.54M","-0.95%"
"11/30/2016","45,315.96","45,373.53","45,654.53","45,027.07","636.38M","-0.12%"
"11/29/2016","45,372.19","45,480.97","45,504.71","45,268.88","215.49M","-0.22%"
"11/28/2016","45,470.61","45,360.07","45,514.13","45,127.71","182.06M","0.25%"
"11/25/2016","45,357.85","45,268.39","45,509.94","45,107.33","121.86M","0.20%"
"11/24/2016","45,265.90","45,250.40","45,421.75","45,201.57","43.68M","0.18%"
"11/23/2016","45,184.08","44,874.49","45,197.32","44,555.80","245.46M","0.70%"
"11/22/2016","44,868.77","44,367.05","44,966.62","44,364.17","299.54M","1.14%"
"11/18/2016","44,364.17","44,921.04","44,940.89","43,998.98","299.52M","-1.24%"
"11/17/2016","44,919.69","44,901.67","45,315.11","44,843.56","259.39M","0.04%"
"11/16/2016","44,901.57","45,039.08","45,406.21","44,788.13","375.18M","-0.27%"
"11/15/2016","45,023.65","45,305.97","46,142.20","45,023.65","327.54M","-0.62%"
"11/14/2016","45,306.48","44,995.97","45,956.25","44,995.88","330.39M","0.73%"
"11/11/2016","44,978.25","45,229.18","45,743.49","44,737.97","479.43M","-0.54%"
"11/10/2016","45,224.38","47,389.75","48,124.51","45,209.90","622.32M","-4.57%"
"11/09/2016","47,390.66","48,450.38","48,450.38","46,354.69","527.15M","-2.23%"
"11/08/2016","48,470.99","48,049.75","48,672.94","48,049.75","271.06M","0.88%"
"11/07/2016","48,050.25","46,695.01","48,373.19","46,695.01","336.77M","2.90%"
"11/04/2016","46,694.81","46,684.40","47,369.78","46,441.46","300.46M","0.02%"
"11/03/2016","46,683.80","47,286.16","47,480.66","46,683.80","335.37M","-1.31%"
"11/01/2016","47,303.31","48,021.29","48,157.13","47,061.90","252.16M","-1.47%"
"10/31/2016","48,009.28","48,002.21","48,245.15","47,818.34","225.02M","0.00%"
"10/28/2016","48,007.20","48,113.87","48,371.51","47,534.06","429.42M","-0.22%"
"10/27/2016","48,114.67","47,804.63","48,115.49","47,770.58","161.64M","0.65%"
"10/26/2016","47,805.44","48,095.06","48,122.67","47,726.86","192.16M","-0.60%"
"10/25/2016","48,093.53","48,423.07","48,432.97","48,057.04","176.89M","-0.70%"
"10/24/2016","48,431.25","48,423.20","48,619.44","48,299.30","136.56M","0.03%"
"10/21/2016","48,418.40","48,273.85","48,533.94","48,123.91","163.01M","0.30%"
"10/20/2016","48,274.25","48,479.66","48,563.62","48,188.06","137.34M","-0.45%"
"10/19/2016","48,492.61","48,107.66","48,572.64","48,006.09","192.57M","0.80%"
"10/18/2016","48,106.12","47,661.47","48,129.95","47,661.47","253.87M","0.94%"
"10/17/2016","47,657.33","47,699.75","47,918.60","47,637.43","162.80M","-0.09%"
"10/14/2016","47,701.45","47,746.34","48,041.05","47,645.49","257.43M","-0.08%"
"10/13/2016","47,741.54","47,913.77","47,913.77","47,429.17","206.14M","-0.36%"
"10/12/2016","47,915.12","48,015.07","48,069.91","47,740.03","150.05M","-0.21%"
"10/11/2016","48,014.40","48,265.56","48,272.10","47,990.79","209.08M","-0.52%"
"10/10/2016","48,264.96","47,597.91","48,413.66","47,555.22","199.05M","1.40%"
"10/07/2016","47,596.60","47,946.30","47,946.30","47,460.34","138.56M","-0.73%"
"10/06/2016","47,944.77","48,124.28","48,132.63","47,832.61","148.10M","-0.41%"
"10/05/2016","48,141.42","47,909.17","48,226.09","47,904.94","165.48M","0.48%"
"10/04/2016","47,909.27","47,602.29","47,986.29","47,495.24","183.62M","0.65%"
"10/03/2016","47,601.93","47,250.55","47,607.28","47,080.02","143.40M","0.75%"
"09/30/2016","47,245.80","47,673.60","47,961.39","47,245.09","216.88M","-0.89%"
"09/29/2016","47,672.07","48,045.21","48,488.35","47,511.48","223.82M","-0.78%"
"09/28/2016","48,046.56","47,734.29","48,175.27","47,639.19","209.63M","0.66%"
"09/27/2016","47,731.84","47,257.30","47,731.86","46,971.64","257.08M","1.01%"
"09/26/2016","47,252.54","47,776.94","47,776.94","47,094.49","239.67M","-1.10%"
"09/23/2016","47,778.48","47,967.17","47,967.21","47,435.82","230.17M","-0.41%"
"09/22/2016","47,975.05","46,930.34","47,975.56","46,930.34","266.02M","2.23%"
